ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10326.0,50.0,86.01,5.0,4300.5,11/9/2004 0:00,Shipped,4.0,11.0,2004.0,Vintage Cars,87.0,S18_4522,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
10306.0,23.0,100.0,16.0,3600.65,10/14/2004 0:00,Shipped,4.0,10.0,2004.0,Classic Cars,143.0,S18_4027,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,usa,EMEA,Ashworth,Victoria,Medium
10108.0,44.0,100.0,11.0,5565.12,3/3/2003 0:00,Shipped,1.0,3.0,2003.0,Classic Cars,148.0,S18_4721,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
10340.0,55.0,87.75,7.0,4826.25,11/24/2004 0:00,Shipped,4.0,11.0,2004.0,Planes,99.0,S700_2466,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,???,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10127.0,39.0,38.19,12.0,1489.41,6/3/2003 0:00,Shipped,2.0,6.0,2003.0,Classic Cars,35.0,S24_2840,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small
10143.0$,34.0$,100.0$,12.0,3455.76,8/10/2003 0:00,Shipped,3.0,8.0,2003.0,Vintage Cars,105.0,S18_3856,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,Usa ,,Tam,Wing C,Medium
10329.0,38.0,59.1,10.0,2245.8,11/15/2004 0:00,Shipped,4.0,11.0,2004.0,Classic Cars,80.0,S18_3278,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,Usa ,,Yu,Kwai,Small
10267.0,40.0,80.1,5.0,3204.0,7/7/2004 0:00,Shipped,3.0,7.0,2004.0,Classic Cars,73.0,S24_1046,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium
521250.0,4850.0,5000.0,,,,,,,,,,,,,,,,,,,,,,
10317.0,35.0,83.32,1.0,2916.2,11/2/2004 0:00,Shipped,4.0,11.0,2004.0,Planes,72.0,S24_4278,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,Usa ,,Hirano,Juri,Small
10394.0,31.0,50.29,2.0,1558.99,3/15/2005 0:00,Shipped,1.0,3.0,2005.0,Classic Cars,57.0,S24_1444,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,???,,28034,usa,EMEA,Freyre,Diego,Small
10355.0,38.0,39.83,10.0,1513.54,12/7/2004 0:00,Shipped,4.0,12.0,2004.0,Motorcycles,40.0,S32_2206,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10206.0$,21.0$,53.33$,4.0,1119.93,12/5/2003 0:00,Shipped,4.0,12.0,2003.0,Vintage Cars,50.0,S18_4668,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Usa ,,Tannamuri,Yoshi,Small
10259.0,31.0,33.24,5.0,1030.44,6/15/2004 0:00,Shipped,2.0,6.0,2004.0,Classic Cars,35.0,S24_2840,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10101.0,25.0,100.0,4.0,3782.0,1/9/2003 0:00,Shipped,1.0,1.0,2003.0,Vintage Cars,127.0,S18_2325,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium
10425.0,55.0,46.82,1.0,2575.1,5/31/2005 0:00,In Process,2.0,5.0,2005.0,Classic Cars,57.0,S24_1444,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10207.0,49.0,46.82,4.0,2294.18,12/9/2003 0:00,Shipped,4.0,12.0,2003.0,Classic Cars,57.0,S24_1444,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,usa,,Franco,Valarie,Small
10215.0,41.0,100.0,8.0,4555.92,1/29/2004 0:00,Shipped,1.0,1.0,2004.0,Vintage Cars,99.0,S18_3320,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,usa,,Thompson,Steve,Medium
10197.0,27.0,92.16,10.0,2488.32,11/26/2003 0:00,Shipped,4.0,11.0,2003.0,Ships,100.0,S700_3505,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small
10203.0,34.0,64.9,7.0,2206.6,12/2/2003 0:00,Shipped,4.0,12.0,2003.0,Classic Cars,61.0,S24_3371,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10177.0,31.0,88.34,10.0,2738.54,11/7/2003 0:00,Shipped,4.0,11.0,2003.0,Ships,86.0,S700_1938,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small
10248.0,40.0,100.0,13.0,4157.2,5/7/2004 0:00,Cancelled,2.0,5.0,2004.0,Ships,86.0,S700_1938,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium
,,,,,,,,,,,,,,,,,,,,usa,,,,
10148.0,25.0,100.0,12.0,4232.0,9/11/2003 0:00,Shipped,3.0,9.0,2003.0,Classic Cars,142.0,S18_1984,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,???,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10227.0,34.0,100.0,11.0,3566.94,3/2/2004 0:00,Shipped,1.0,3.0,2004.0,Vintage Cars,92.0,S18_4409,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
,,,,,,,,,,,,,,,,,???,,,,,,,
10248.0$,42.0$,75.48$,11.0,3170.16,5/7/2004 0:00,Cancelled,2.0,5.0,2004.0,Vintage Cars,87.0,S18_4522,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,Usa ,,Yu,Kwai,Medium
10151.0,39.0,69.28,9.0,2701.92,9/21/2003 0:00,Shipped,3.0,9.0,2003.0,Trucks and Buses,60.0,S18_2432,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10264.0,34.0,97.97,7.0,3330.98,6/30/2004 0:00,Shipped,2.0,6.0,2004.0,Motorcycles,102.0,S32_4485,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Medium
10201.0,25.0,73.88,7.0,1847.0,12/1/2003 0:00,Shipped,4.0,12.0,2003.0,Motorcycles,76.0,S24_2000,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,,Murphy,Julie,Small
10225.0,27.0,100.0,11.0,4564.08,2/22/2004 0:00,Shipped,1.0,2.0,2004.0,Classic Cars,146.0,S18_3482,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
10139.0,49.0,43.13,6.0,2113.37,7/16/2003 0:00,Shipped,3.0,7.0,2003.0,Vintage Cars,53.0,S18_1367,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10175.0,22.0,100.0,8.0,2436.72,11/6/2003 0:00,Shipped,4.0,11.0,2003.0,Trucks and Buses,96.0,S32_1268,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,usa,EMEA,Brown,Ann,Small
10251.0,44.0,100.0,5.0,5756.52,5/18/2004 0:00,Shipped,2.0,5.0,2004.0,Motorcycles,118.0,S10_2016,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,,Brown,William,Medium
10356.0,22.0,72.41,6.0,1593.02,12/9/2004 0:00,Shipped,4.0,12.0,2004.0,Vintage Cars,53.0,S18_1367,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small
10110.0,37.0,100.0,16.0,5433.08,3/18/2003 0:00,Shipped,1.0,3.0,2003.0,Classic Cars,124.0,S18_1589,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10266.0,40.0,100.0,11.0,4468.4,7/6/2004 0:00,Shipped,3.0,7.0,2004.0,Classic Cars,115.0,S12_4675,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium
,,,,,,,,,,,,,,,,,???,,,,,,,
10212.0,41.0,82.31,3.0,3374.71,1/16/2004 0:00,Shipped,1.0,1.0,2004.0,Classic Cars,73.0,S24_1046,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10203.0,47.0,100.0,3.0,6996.42,12/2/2003 0:00,Shipped,4.0,12.0,2003.0,Classic Cars,140.0,S24_3856,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,usa,EMEA,Freyre,Diego,Medium
10375.0,25.0,66.73,10.0,1668.25,2/3/2005 0:00,Shipped,1.0,2.0,2005.0,Planes,118.0,S700_2834,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,Usa ,EMEA,Labrune,Janine,Small
10332.0,50.0,100.0,2.0,7310.0,11/17/2004 0:00,Shipped,4.0,11.0,2004.0,Vintage Cars,92.0,S18_4409,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,Usa ,EMEA,Ashworth,Victoria,Large
10148.0$,32.0$,100.0$,14.0,5418.88,9/11/2003 0:00,Shipped,3.0,9.0,2003.0,Classic Cars,169.0,S18_3232,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
nan$,nan$,nan$,,,,,,,,,,,,,,,,,,,,,,
10108.0,33.0,100.0,6.0,5265.15,3/3/2003 0:00,Shipped,1.0,3.0,2003.0,Classic Cars,194.0,S12_1099,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
521250.0,4850.0,5000.0,3.0,7238.28,3/15/2004 0:00,Shipped,1.0,3.0,2004.0,Classic Cars,143.0,S18_4027,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Large
10308.0,21.0,87.2,13.0,1831.2,10/15/2004 0:00,Shipped,4.0,10.0,2004.0,Planes,80.0,S700_3167,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Small
10361.0,20.0,60.54,4.0,1210.8,12/17/2004 0:00,Shipped,4.0,12.0,2004.0,Planes,91.0,S700_1691,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
,,,,,,,,,,,,,,,,,,,,,,,,
10341.0,31.0,71.02,4.0,2201.62,11/24/2004 0:00,Shipped,4.0,11.0,2004.0,Motorcycles,102.0,S32_4485,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10325.0,38.0,100.0,3.0,8844.12,11/5/2004 0:00,Shipped,4.0,11.0,2004.0,Trucks and Buses,54.0,S32_2509,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Large
10337.0,31.0,89.38,1.0,2770.78,11/21/2004 0:00,Shipped,4.0,11.0,2004.0,Ships,100.0,S700_3505,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,usa,,Hernandez,Maria,Small
10178.0,41.0,81.72,10.0,3350.52,11/8/2003 0:00,Shipped,4.0,11.0,2003.0,Ships,86.0,S18_3029,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
10306.0,32.0,90.15,4.0,2884.8,10/14/2004 0:00,Shipped,4.0,10.0,2004.0,Ships,100.0,S700_3505,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10338.0,45.0,100.0,2.0,5526.45,11/22/2004 0:00,Shipped,4.0,11.0,2004.0,Vintage Cars,105.0,S18_3856,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium
10272.0,39.0,100.0,1.0,7962.24,7/20/2004 0:00,Shipped,3.0,7.0,2004.0,Classic Cars,173.0,S12_3891,Diecast Classics Inc.,2155551555,7586 Pompton St.,,???,PA,70267,USA,,Yu,Kyung,Large
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
10370.0,22.0,100.0,5.0,3949.0,1/20/2005 0:00,Shipped,1.0,1.0,2005.0,Trucks and Buses,122.0,S18_2319,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10119.0,35.0,90.57,10.0,3169.95,4/28/2003 0:00,Shipped,2.0,4.0,2003.0,Vintage Cars,83.0,S24_3816,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
10196.0,46.0,62.09,7.0,2856.14,11/26/2003 0:00,Shipped,4.0,11.0,2003.0,Trains,58.0,S50_1514,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,Small
,,,,,,,,,,,,,,,,,,,,,,,,
10349.0,33.0,46.53,1.0,1535.49,12/1/2004 0:00,Shipped,4.0,12.0,2004.0,Trucks and Buses,54.0,S32_2509,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small
10131.0,26.0,85.13,2.0,2213.38,6/16/2003 0:00,Shipped,2.0,6.0,2003.0,Planes,74.0,S700_4002,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Small
10124.0,49.0,83.04,11.0,4068.96,5/21/2003 0:00,Shipped,2.0,5.0,2003.0,Classic Cars,85.0,S24_3191,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Medium
,,,,,,,,,,,,,,,,,,,,Usa ,,,,
10178.0,45.0,51.15,7.0,2301.75,11/8/2003 0:00,Shipped,4.0,11.0,2003.0,Planes,49.0,S72_1253,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,???,,31000,France,EMEA,Roulet,Annette,Small
10227.0$,26.0$,100.0$,10.0,3712.8,3/2/2004 0:00,Shipped,1.0,3.0,2004.0,Vintage Cars,170.0,S18_1749,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10386.0,37.0,100.0,10.0,5017.57,3/1/2005 0:00,Resolved,1.0,3.0,2005.0,Ships,72.0,S700_2610,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Usa ,EMEA,Freyre,Diego,Medium
10266.0$,29.0$,100.0$,7.0,4812.55,7/6/2004 0:00,Shipped,3.0,7.0,2004.0,Classic Cars,169.0,S18_3232,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium
10347.0,50.0,100.0,8.0,6834.5,11/29/2004 0:00,Shipped,4.0,11.0,2004.0,Trucks and Buses,60.0,S18_2432,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10204.0,45.0,76.26,6.0,3431.7,12/2/2003 0:00,Shipped,4.0,12.0,2003.0,Classic Cars,71.0,S18_4933,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,???,NY,10022,USA,,Young,Jeff,Medium
10109.0,38.0,100.0,3.0,4432.7,3/10/2003 0:00,Shipped,1.0,3.0,2003.0,Classic Cars,142.0,S18_1984,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium
10413.0,22.0,100.0,1.0,3387.78,5/5/2005 0:00,Shipped,2.0,5.0,2005.0,Classic Cars,173.0,S12_3891,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,usa,,King,Julie,Medium
10226.0,21.0,60.26,1.0,1265.46,2/26/2004 0:00,Shipped,1.0,2.0,2004.0,Classic Cars,73.0,S24_1046,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Small
10344.0,20.0,35.18,6.0,703.6,11/25/2004 0:00,Shipped,4.0,11.0,2004.0,Vintage Cars,33.0,S24_1937,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small
10183.0,49.0,64.64,4.0,3167.36,11/13/2003 0:00,Shipped,4.0,11.0,2003.0,Trucks and Buses,64.0,S32_3522,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Medium
10353.0,40.0,82.21,8.0,3288.4,12/4/2004 0:00,Shipped,4.0,12.0,2004.0,Vintage Cars,43.0,S50_1341,Gift Ideas Corp.,2035554407,2440 Pompton St.,,???,CT,97561,USA,,Lewis,Dan,Medium
10383.0,38.0,60.06,10.0,2282.28,2/22/2005 0:00,Shipped,1.0,2.0,2005.0,Trains,58.0,S50_1514,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10266.0,20.0,100.0,3.0,2824.8,7/6/2004 0:00,Shipped,3.0,7.0,2004.0,Classic Cars,132.0,S18_2870,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,???,,42100,Usa ,EMEA,Moroni,Maurizio,Small
10336.0,31.0,84.71,9.0,2626.01,11/20/2004 0:00,Shipped,4.0,11.0,2004.0,Trains,62.0,S32_3207,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,usa,EMEA,Bertrand,Marie,Small
10330.0,50.0,100.0,4.0,6101.0,11/16/2004 0:00,Shipped,4.0,11.0,2004.0,Classic Cars,148.0,S18_4721,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
10225.0,43.0,100.0,2.0,6407.86,2/22/2004 0:00,Shipped,1.0,2.0,2004.0,Classic Cars,169.0,S18_3232,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
10161.0,28.0,100.0,12.0,3764.88,10/17/2003 0:00,Shipped,4.0,10.0,2003.0,Classic Cars,141.0,S18_1129,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium
10126.0,46.0,73.7,14.0,3390.2,5/28/2003 0:00,Shipped,2.0,5.0,2003.0,Vintage Cars,62.0,S18_2957,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium
10212.0,41.0,82.31,3.0,3374.71,1/16/2004 0:00,Shipped,1.0,1.0,2004.0,Classic Cars,73.0,S24_1046,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
,,,,,,,,,,,,,,,,,,,,usa,,,,
10178.0$,21.0$,72.12$,11.0,1514.52,11/8/2003 0:00,Shipped,4.0,11.0,2003.0,Vintage Cars,83.0,S24_3816,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,usa,EMEA,Roulet,Annette,Small
10355.0,23.0,100.0,7.0,3177.91,12/7/2004 0:00,Shipped,4.0,12.0,2004.0,Classic Cars,146.0,S18_3482,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,usa,EMEA,Freyre,Diego,Medium
10248.0,35.0,90.37,8.0,3162.95,5/7/2004 0:00,Cancelled,2.0,5.0,2004.0,Ships,99.0,S700_3962,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium
10373.0,39.0,73.0,13.0,2847.0,1/31/2005 0:00,Shipped,1.0,1.0,2005.0,Planes,68.0,S24_3949,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10210.0,26.0,99.72,14.0,2592.72,1/12/2004 0:00,Shipped,1.0,1.0,2004.0,Planes,99.0,S700_2466,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,usa,Japan,Kentary,Mory,Small
10210.0,27.0,98.48,9.0,2658.96,1/12/2004 0:00,Shipped,1.0,1.0,2004.0,Planes,109.0,S24_1785,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10331.0,28.0,100.0,3.0,4102.56,11/17/2004 0:00,Shipped,4.0,11.0,2004.0,Motorcycles,40.0,S32_2206,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,???,PA,71270,USA,,Hernandez,Rosa,Medium
10180.0,34.0,45.46,4.0,1545.64,11/11/2003 0:00,Shipped,4.0,11.0,2003.0,Motorcycles,40.0,S32_2206,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,usa,EMEA,Rance,Martine,Small
10297.0,23.0,72.45,5.0,1666.35,9/16/2004 0:00,Shipped,3.0,9.0,2004.0,Planes,72.0,S24_4278,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small
,,,,,,,,,,,,,,,,,,,,,,,,
10262.0,27.0,76.0,5.0,2052.0,6/24/2004 0:00,Cancelled,2.0,6.0,2004.0,Planes,80.0,S700_3167,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10235.0,25.0,100.0,8.0,2580.25,4/2/2004 0:00,Shipped,2.0,4.0,2004.0,Planes,91.0,S700_1691,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small
10367.0,49.0,56.3,1.0,2758.7,1/12/2005 0:00,Resolved,1.0,1.0,2005.0,Classic Cars,124.0,S18_1589,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Small
10227.0,33.0,100.0,1.0,3666.96,3/2/2004 0:00,Shipped,1.0,3.0,2004.0,Vintage Cars,99.0,S18_3320,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,???,,69004,usa,EMEA,Saveley,Mary,Medium
10280.0,27.0,57.68,8.0,1557.36,8/17/2004 0:00,Shipped,3.0,8.0,2004.0,Vintage Cars,53.0,S18_1367,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,usa,EMEA,Accorti,Paolo,Small
10318.0$,37.0$,100.0$,3.0,7667.14,11/2/2004 0:00,Shipped,4.0,11.0,2004.0,Motorcycles,193.0,S10_4698,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,usa,,Yu,Kyung,Large
10283.0$,33.0$,72.96$,5.0,2407.68,8/20/2004 0:00,Shipped,3.0,8.0,2004.0,Vintage Cars,83.0,S24_3816,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,,Lincoln,Elizabeth,Small
10257.0,49.0,53.72,3.0,2632.28,6/14/2004 0:00,Shipped,2.0,6.0,2004.0,Vintage Cars,62.0,S18_2957,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Small
10377.0,24.0,67.83,5.0,1627.92,2/9/2005 0:00,Shipped,1.0,2.0,2005.0,Classic Cars,79.0,S12_3990,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small
10227.0,31.0,48.52,2.0,1504.12,3/2/2004 0:00,Shipped,1.0,3.0,2004.0,Vintage Cars,53.0,S18_1367,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small
10287.0,43.0,70.76,15.0,3042.68,8/30/2004 0:00,Shipped,3.0,8.0,2004.0,Classic Cars,80.0,S18_3278,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
10296.0$,21.0$,45.19$,10.0,948.99,9/15/2004 0:00,Shipped,3.0,9.0,2004.0,Planes,49.0,S72_1253,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,usa,EMEA,Donnermeyer,Michael,Small
10129.0,33.0,100.0,2.0,4398.24,6/12/2003 0:00,Shipped,2.0,6.0,2003.0,Classic Cars,136.0,S10_4757,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium
,,,,,,,,,,,,,,,,,,,,,,,,
10385.0,37.0,85.54,2.0,3164.98,2/28/2005 0:00,Shipped,1.0,2.0,2005.0,Vintage Cars,83.0,S24_3816,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,Usa ,,Nelson,Valarie,Medium
10184.0,31.0,60.11,3.0,1863.41,11/14/2003 0:00,Shipped,4.0,11.0,2003.0,Classic Cars,57.0,S24_1444,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,???,,41101,usa,EMEA,Roel,Jose Pedro,Small
10321.0,33.0,100.0,11.0,5700.09,11/4/2004 0:00,Shipped,4.0,11.0,2004.0,Classic Cars,169.0,S18_3232,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Medium
